MAT_KEY;MAT_KEY2;MAT_DESC;MAT_DESC2;MAT_DESCS;MAT_MANUF_KEY;MAT_THICK;MAT_COL;MAT_COL2;MAT_LAYER;MAT_GROUP;MAT_ART1;MAT_ART2;MAT_ART3;MAT_ART4;MAT_ART5;MAT_W_UN;MAT_O_UN;MAT_ROT;MAT_WEIGHT;MAT_W_PRICE;MAT_BM_L;MAT_BM_W;MAT_BM_T;MAT_ED_L;MAT_ED_W;MAT_ED_T;MAT_ED_M;MAT_MEMO;MAT_DRILL;MAT_DATE;MAT_MC_MAT;MAT_MC_MAT_NO_EDGE;MAT_MR_MAT;MAT_MP_MAT;MAT_MATHATCH;MAT_DECORE;MAT_LEVEL1;MAT_LEVEL2;MAT_LEVEL3;MAT_LEVEL_ABAND;MAT_LEVEL_TMP;MAT_CUSTOM01;MAT_CUSTOM02;MAT_CUSTOM03;MAT_CUSTOM04;MAT_CUSTOM05;MAT_CUSTOM06;MAT_CUSTOM07;MAT_CUSTOM08;MAT_CUSTOM09;MAT_CUSTOM10;MAT_NO_ORDER;MAT_ID;MAT_F_LEN;MAT_F_WID;MAT_F_THK;MAT_FACT;MAT_REST;MAT_MAC;MAT_ROUTER_GROUP;MAT_IMAGE_ID;MAT_ROUTER_DATA;MAT_COL_RAL;MAT_COL_NCS
SS_15.06.060-0;;Pant za staklo 6 mm bez bušenja, inox;zrak fronte gore / dolje = 5 mm;;15.06.060-0;0;0;0;4026531840;4026531840;7;;;;;KOM;PAR;1;0,025;0;0;0;0;0;0;0;0;System.Byte[];3;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;10806;0;0;0;2;0;Okov\Siso\15.06.060-0.MAC;;629;;;
SS_15.06.062-0;;Pant za staklo 8 mm bez bušenja, inox;zrak fronte gore / doljej = 5 mm;;15.06.062-0;0;0;0;4026531840;4026531840;7;;;;;KOM;PAR;1;0,025;0;0;0;0;0;0;0;0;System.Byte[];3;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;10807;0;0;0;2;0;Okov\Siso\15.06.062-0.MAC;;630;;;
SS_15.06.064-0;;Pant za staklo 10 mm bez bušenja, inox;zrak fronte gore / dolje = 5 mm;;15.06.064-0;0;0;0;4026531840;4026531840;7;;;;;KOM;PAR;1;0,115;0;0;0;0;0;0;0;0;System.Byte[];3;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;10808;0;0;0;2;0;Okov\Siso\15.06.064-0.MAC;;631;;;
SS_15.06.096-1;;Pant za staklo 5 mm bez bušenja, krom;zrak fronte gore / dolje = 4 mm;;15.06.096-1;0;0;0;4026531840;4026531840;7;;;;;KOM;PAR;1;0,025;0;0;0;0;0;0;0;0;System.Byte[];3;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;10809;0;0;0;2;0;Okov\Siso\15.06.096-1.MAC;;632;;;
ST_072198;;Fiksni kotačić s metalnom vilicom H=33 mm;;;072198;0;0;0;4026531840;4026531840;7;;;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];10;7.5.2026. 0:00:00;;;;;;;1;0;0;0;1;;;;;;;;;;;0;10810;0;0;0;1;0;Okov\Starman\072198.MAC;;633;;;
ST_072212;;Fiksni kotačić s metalnom vilicom H=43 mm;;;072212;0;0;0;4026531840;4026531840;7;;;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];10;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;10811;0;0;0;1;0;Okov\Starman\072212.MAC;;634;;;
ST_072213;;Fiksni kotačić s metalnom vilicom H=56 mm;;;072213;0;0;0;4026531840;4026531840;7;;;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];10;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;10812;0;0;0;1;0;Okov\Starman\072213.MAC;;634;;;
ST_079900;;Regulacijska nogica proba;;;079900;0;0;0;4026531840;4026531840;7;156;;;;KOM;KOM;1;0,026;0;0;0;0;0;0;0;0;System.Byte[];10;6.2.2026. 0:00:00;;;;;;;1;0;0;0;1;;;;;;;;;;;0;10813;0;0;0;1;0;Okov\proba_niv_volpato.MAC;;;;;
ST_079902;;Regulacijska nogica FI40 mm M8 x 24 mm Starman;;;079902;0;0;0;4026531840;4026531840;7;;;;;KOM;KOM;1;0,028;0;0;0;0;0;0;0;0;System.Byte[];10;6.2.2026. 0:00:00;;;;;;;1;0;0;0;1;;;;;;;;;;;0;10814;0;0;0;1;0;Okov\Starman\079902.mac;;636;;;
ST_079907;;Regulacijska nogica PR H=17 mm Starman;;;079907;0;0;0;4026531840;4026531840;7;;;;;KOM;KOM;1;0,049;0;0;0;0;0;0;0;0;System.Byte[];10;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;10815;0;0;0;1;0;Okov\Starman\079907.MAC;;637;;;
ST_079908;;Regulacijska nogica PR H=27 mm Starman;;;079908;0;0;0;4026531840;4026531840;7;;;;;KOM;KOM;1;0,04;0;0;0;0;0;0;0;0;System.Byte[];10;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;10816;0;0;0;1;0;Okov\Starman\079908.MAC;;637;;;
ST_079909;;Regulacijska nogica PR H=44 mm Starman;;;079909;0;0;0;4026531840;4026531840;7;;;;;KOM;KOM;1;0,024;0;0;0;0;0;0;0;0;System.Byte[];10;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;10817;0;0;0;1;0;Okov\Starman\079909.MAC;;637;;;
ST_080131;;Regulacijska nogica FI28 mm M8 x 22 mm Starman;;;080131;0;0;0;4026531840;4026531840;7;;;;;KOM;KOM;1;0,015;0;0;0;0;0;0;0;0;System.Byte[];10;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;10818;0;0;0;1;0;Okov\Starman\080131.mac;;638;;;
ST_080162;;Kutnik Starman Ikea, nosač visećih elemenata, bijeli;;;080162;0;0;0;4026531840;4026531840;7;;;;;KOM;PAR;1;0,061;0;0;0;0;0;0;0;0;System.Byte[];12;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;10819;0;0;0;2;0;;;639;;;
ST_080163;;Kutnik Starman Ikea, nosač visećih elemenata, smeđi;;;080163;0;0;0;4026531840;4026531840;7;;;;;KOM;PAR;1;0,061;0;0;0;0;0;0;0;0;System.Byte[];12;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;10820;0;0;0;2;0;;;640;;;
ST_080183;;Regulacijska nogica FI20 mm M6 x 15 mm Starman;;;080183;0;0;0;4026531840;4026531840;7;;;;;KOM;KOM;1;0,006;0;0;0;0;0;0;0;0;System.Byte[];10;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;10821;0;0;0;1;0;Okov\Starman\080183.mac;;641;;;
ST_080289;;Noga Ana 790 x 715 siva;;;080289;0;0;0;4026531840;4026531840;7;;;;;KOM;KOM;1;3,745;0;0;0;0;0;0;0;0;System.Byte[];10;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;10822;0;0;0;1;0;Okov\Starman\NogaAna.MAC;;642;;;
ST_080292;;Veznik Ana L=900 mm, sivi;;;080292;0;0;0;4026531840;4026531840;7;;;;;KOM;KOM;1;1,12;0;0;0;0;0;0;0;0;System.Byte[];0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;10823;0;0;0;1;0;Okov\Starman\VeznikAna900.MAC;;643;;;
ST_080293;;Veznik Ana L=1100 mm, sivi;;;080293;0;0;0;4026531840;4026531840;7;;;;;KOM;KOM;1;1,364;0;0;0;0;0;0;0;0;System.Byte[];0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;10824;0;0;0;1;0;Okov\Starman\VeznikAna1100.MAC;;643;;;
ST_080294;;Veznik Ana L=1300 mm, sivi;;;080294;0;0;0;4026531840;4026531840;7;;;;;KOM;KOM;1;1,604;0;0;0;0;0;0;0;0;System.Byte[];0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;10825;0;0;0;1;0;Okov\Starman\VeznikAna1300.MAC;;643;;;
ST_080295;;Veznik Ana L=1500 mm, sivi;;;080295;0;0;0;4026531840;4026531840;7;;;;;KOM;KOM;1;1,865;0;0;0;0;0;0;0;0;System.Byte[];0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;10826;0;0;0;1;0;Okov\Starman\VeznikAna1500.MAC;;643;;;
ST_080296;;Veznik Ana L=1700 mm, sivi;;;080296;0;0;0;4026531840;4026531840;7;;;;;KOM;KOM;1;2,113;0;0;0;0;0;0;0;0;System.Byte[];0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;10827;0;0;0;1;0;Okov\Starman\VeznikAna1700.MAC;;643;;;
ST_080297;;Veznik Ana L=1900 mm, sivi;;;080297;0;0;0;4026531840;4026531840;7;;;;;KOM;KOM;1;2,354;0;0;0;0;0;0;0;0;System.Byte[];0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;10828;0;0;0;1;0;Okov\Starman\VeznikAna1900.MAC;;643;;;
ST_080349;;Veznik Ana L=700 mm, sivi;;;080349;0;0;0;4026531840;4026531840;7;;;;;KOM;KOM;1;0,874;0;0;0;0;0;0;0;0;System.Byte[];0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;10829;0;0;0;1;0;Okov\Starman\VeznikAna700.MAC;;643;;;
ST_086000;;Ploča Star gornja 200 x 200 x 4 mm, siva;;;086000;0;0;0;4026531840;4026531840;7;;;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;10830;0;0;0;1;0;Okov\Starman\086000.MAC;;644;;;
ST_086001;;Steber Star FI 102 x 705 mm sivi;s gornjom pločom 200 x 200  mm;;086001;0;0;0;4026531840;4026531840;7;;;;;KOM;KOM;1;3,114;0;0;0;0;0;0;0;0;System.Byte[];10;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;10831;0;0;0;1;0;Okov\Starman\086001.MAC;;645;;;
ST_086006;;Noseča ploča Star za veznik siva;;;086006;0;0;0;4026531840;4026531840;7;;;;;KOM;KOM;1;1,65;0;0;0;0;0;0;0;0;System.Byte[];0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;10832;0;0;0;1;0;Okov\Starman\Star_086006.MAC;;646;;;
ST_086007;;Okrugla ploča Star FI 300 mm sivi;;;086007;0;0;0;4026531840;4026531840;7;;;;;KOM;KOM;1;3,25;0;0;0;0;0;0;0;0;System.Byte[];10;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;10833;0;0;0;1;0;Okov\Starman\086007.MAC;;647;;;
ST_086010;;Steber Star FI 102 x 1050 mm sivi;s gornjom plošom 200 x 200  mm;;086010;0;0;0;4026531840;4026531840;7;;;;;KOM;KOM;1;4,405;0;0;0;0;0;0;0;0;System.Byte[];10;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;10834;0;0;0;1;0;Okov\Starman\086010.MAC;;645;;;
ST_086038;;Noga ugaona 40 x 40 H=50 mm siva Starman;;;086038;0;0;0;4026531840;4026531840;7;;;;;KOM;KOM;1;0,144;0;0;0;0;0;0;0;0;System.Byte[];10;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;10835;0;0;0;1;0;Okov\Starman\086038.MAC;;648;;;
ST_086039;;Noga ugaona 40 x 40 H=200 mm siva Starman;;;086039;0;0;0;4026531840;4026531840;7;;;;;KOM;KOM;1;0,236;0;0;0;0;0;0;0;0;System.Byte[];10;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;10836;0;0;0;1;0;Okov\Starman\086039.MAC;;648;;;
ST_086046;;Noga za namještaj FI40 mm H=250 mm siva Starman;;;086046;0;0;0;4026531840;4026531840;7;;;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];10;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;10837;0;0;0;1;0;Okov\Starman\086046.MAC;;649;;;
ST_086048;;Noga za namještaj FI40 mm H=500 mm siva Starman;;;086048;0;0;0;4026531840;4026531840;7;;;;;KOM;KOM;1;0,645;0;0;0;0;0;0;0;0;System.Byte[];10;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;10838;0;0;0;1;0;Okov\Starman\086048.MAC;;649;;;
ST_086080;;Noga stola ugaona, 80 x 80 x 715 mm, siva, Starman;;;086080;0;0;0;4026531840;4026531840;7;;;;;KOM;KOM;1;3,067;0;0;0;0;0;0;0;0;System.Byte[];10;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;10839;0;0;0;1;0;Okov\Starman\086080.MAC;;650;;;
ST_095175;;Noga Star LT-600 siva;;;095175;0;0;0;4026531840;4026531840;7;;;;;KOM;KOM;1;4,95;0;0;0;0;0;0;0;0;System.Byte[];10;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;10840;0;0;0;1;0;Okov\Starman\Star_LT-600.MAC;;651;;;
ST_095202;;Križ Star 600 mm sivi;;;095202;0;0;0;4026531840;4026531840;7;;;;;KOM;KOM;1;2,45;0;0;0;0;0;0;0;0;System.Byte[];0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;10841;0;0;0;1;0;Okov\Starman\095202.MAC;;652;;;
ST_095203;;Križ Star 800 mm sivi;;;095203;0;0;0;4026531840;4026531840;7;;;;;KOM;KOM;1;2,95;0;0;0;0;0;0;0;0;System.Byte[];0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;10842;0;0;0;1;0;Okov\Starman\095203.MAC;;652;;;
ST_095204;;Steber Star FI 320 x 655 mm za okruglu ploču FI 710 mm sivi;s križem 800 mm;;095204;0;0;0;4026531840;4026531840;7;;;;;KOM;KOM;1;10,65;0;0;0;0;0;0;0;0;System.Byte[];10;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;10843;0;0;0;1;0;Okov\Starman\SteberStarFi320_710.MAC;;653;;;
EG_F528ST20A0823;;ABS _F528ST20   0,8/23 mm ;;2;;0,8;0;-65536;4026531840;4026531840;4;93;125;;;M1;M1;1;0;0;0;0;0;70;0;0;0;;0;20.2.2026. 0:00:00;;;;;;_F528ST20  ;0;0;1;0;0;;;;;;;;;;;0;11604;0;23;0,8;1;5;;;;;;
FA_121FS01_18;;Iveral Snježno bijela glatka 121 FS01 18 mm;;121 FS01 18;;18;0;0;4026531840;4026531840;1;;;;;M2;M2;1;0;0;0;0;0;0;0;0;0;System.Byte[];0;3.6.2025. 0:00:00;EggerUni\W980;Standard\RobBrezMat;;;;121 FS01;1;0;0;0;0;;;;;;;;;;;0;9332;2800;2070;18;1;15;;;;;;
FA_121FS02_18;;Iveral Snježno bijela pearl 121 FS02 18 mm;;121 FS02 18;;18;0;0;4026531840;4026531840;1;;;;;M2;M2;1;0;0;0;0;0;0;0;0;0;System.Byte[];0;20.2.2026. 0:00:00;EggerUni\W980;Standard\RobBrezMat;;;;121 FS02;1;0;0;0;0;;;;;;;;;;;0;9333;2800;2070;18;1;15;;;;;;
FA_121FS15_18;;Iveral Snježno bijela office 121 FS15 18 mm;;121 FS15 18;;18;0;0;4026531840;4026531840;1;;;;;M2;M2;1;0;0;0;0;0;0;0;0;0;System.Byte[];0;3.6.2025. 0:00:00;EggerUni\W980;Standard\RobBrezMat;;;;121 FS15;1;0;0;0;0;;;;;;;;;;;0;9334;2800;2070;18;1;15;;;;;;
FA_200FS02_18;;Iveral Crna pearl 200 FS02 18 mm;;200 FS02 18;;18;0;0;4026531840;4026531840;1;;;;;M2;M2;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;Falco\200;Standard\RobBrezMat;;;;200 FS02;1;0;0;0;0;;;;;;;;;;;0;9335;2800;2070;18;1;15;;;;;;
FA_207FS15_18;;Iveral Crveni chill office 207 FS15 18 mm;;207 FS15 18;;18;0;0;4026531840;4026531840;1;;;;;M2;M2;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;Falco\207;Standard\RobBrezMat;;;;207 FS15;1;0;0;0;0;;;;;;;;;;;0;9336;2800;2070;18;1;15;;;;;;
FA_215FS15_18;;Iveral Nartančasti office 215 FS15 18 mm;;215 FS15 18;;18;0;0;4026531840;4026531840;1;;;;;M2;M2;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;Falco\215;Standard\RobBrezMat;;;;215 FS15;1;0;0;0;0;;;;;;;;;;;0;9337;2800;2070;18;1;15;;;;;;
FA_220FS08_18;;Iveral Plava azurna top mat 220 FS08 18 mm;;220 FS08 18;;18;0;0;4026531840;4026531840;1;;;;;M2;M2;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;Falco\220;Standard\RobBrezMat;;;;220 FS08;1;0;0;0;0;;;;;;;;;;;0;9338;2800;2070;18;1;15;;;;;;
FA_242FS15_18;;Iveral Žuta office 242 FS15 18 mm;;242 FS15 18;;18;0;0;4026531840;4026531840;1;;;;;M2;M2;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;Falco\242;Standard\RobBrezMat;;;;242 FS15;1;0;0;0;0;;;;;;;;;;;0;9339;2800;2070;18;1;15;;;;;;
FA_244FS08_18;;Iveral Petrol zelena top mat 244 FS08 18 mm;;244 FS08 18;;18;0;0;4026531840;4026531840;1;;;;;M2;M2;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;Falco\244;Standard\RobBrezMat;;;;244 FS08;1;0;0;0;0;;;;;;;;;;;0;9340;2800;2070;18;1;15;;;;;;
FA_271FS02_18;;Iveral Antracit pearl 271 FS02 18 mm;;271 FS02 18;;18;0;0;4026531840;4026531840;1;;;;;M2;M2;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;Falco\271;Standard\RobBrezMat;;;;271 FS02;1;0;0;0;0;;;;;;;;;;;0;9341;2800;2070;18;1;15;;;;;;
FA_275FS02_18;;Iveral Siva granitna pearl 275 FS02 18 mm;;275 FS02 18;;18;0;0;4026531840;4026531840;1;;;;;M2;M2;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;Falco\275;Standard\RobBrezMat;;;;275 FS02;1;0;0;0;0;;;;;;;;;;;0;9342;2800;2070;18;1;15;;;;;;
FA_276FS15_18;;Iveral Basalt office 276 FS15 18 mm;;276 FS15 18;;18;0;0;4026531840;4026531840;1;;;;;M2;M2;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;Falco\276;Standard\RobBrezMat;;;;276 FS15;1;0;0;0;0;;;;;;;;;;;0;9343;2800;2070;18;1;15;;;;;;
FA_277FS02_18;;Iveral Željezno siva pearl 277 FS02 18 mm;;277 FS02 18;;18;0;0;4026531840;4026531840;1;;;;;M2;M2;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;Falco\277;Standard\RobBrezMat;;;;277 FS02;1;0;0;0;0;;;;;;;;;;;0;9344;2800;2070;18;1;15;;;;;;
FA_278FS08_18;;Iveral Siva mouse top mat 278 FS08 18 mm;;278 FS08 18;;18;0;0;4026531840;4026531840;1;;;;;M2;M2;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;Falco\278;Standard\RobBrezMat;;;;278 FS08;1;0;0;0;0;;;;;;;;;;;0;9345;2800;2070;18;1;15;;;;;;
FA_301FS08_18;;Iveral Cappuccino top mat 301 FS08 18 mm;;301 FS08 18;;18;0;0;4026531840;4026531840;1;;;;;M2;M2;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;Falco\301;Standard\RobBrezMat;;;;301 FS08;1;0;0;0;0;;;;;;;;;;;0;9346;2800;2070;18;1;15;;;;;;
FA_314FS02_18;;Iveral Svjetlo siva pearl 314 FS02 18 mm;;314 FS02 18;;18;0;0;4026531840;4026531840;1;;;;;M2;M2;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;Falco\314;Standard\RobBrezMat;;;;314 FS02;1;0;0;0;0;;;;;;;;;;;0;9347;2800;2070;18;1;15;;;;;;
FA_318FS02_18;;Iveral Siva tamna pearl 318 FS02 18 mm;;318 FS02 18;;18;0;0;4026531840;4026531840;1;;;;;M2;M2;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;Falco\318;Standard\RobBrezMat;;;;318 FS02;1;0;0;0;0;;;;;;;;;;;0;9348;2800;2070;18;1;15;;;;;;
FA_318FS08_18;;Iveral Siva tamna top mat 318 FS08 18 mm;;318 FS08 18;;18;0;0;4026531840;4026531840;1;;;;;M2;M2;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;Falco\318;Standard\RobBrezMat;;;;318 FS08;1;0;0;0;0;;;;;;;;;;;0;9349;2800;2070;18;1;15;;;;;;
FA_348FS02_18;;Iveral Krem pearl 348 FS02 18 mm;;348 FS02 18;;18;0;0;4026531840;4026531840;1;;;;;M2;M2;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;Falco\348;Standard\RobBrezMat;;;;348 FS02;1;0;0;0;0;;;;;;;;;;;0;9350;2800;2070;18;1;15;;;;;;
FA_348FS15_18;;Iveral Krem office 348 FS15 18 mm;;348 FS15 18;;18;0;0;4026531840;4026531840;1;;;;;M2;M2;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;Falco\348;Standard\RobBrezMat;;;;348 FS15;1;0;0;0;0;;;;;;;;;;;0;9351;2800;2070;18;1;15;;;;;;
FA_350FS08_18;;Iveral Kašmir top mat 350 FS08 18 mm;;350 FS08 18;;18;0;0;4026531840;4026531840;1;;;;;M2;M2;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;Falco\350;Standard\RobBrezMat;;;;350 FS08;1;0;0;0;0;;;;;;;;;;;0;9352;2800;2070;18;1;15;;;;;;
FA_350FS15_18;;Iveral Kašmir office 350 FS15 18 mm;;350 FS15 18;;18;0;0;4026531840;4026531840;1;;;;;M2;M2;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;Falco\350;Standard\RobBrezMat;;;;350 FS15;1;0;0;0;0;;;;;;;;;;;0;9353;2800;2070;18;1;15;;;;;;
FA_351FS08_18;;Iveral Saten top mat 351 FS08 18 mm;;351 FS08 18;;18;0;0;4026531840;4026531840;1;;;;;M2;M2;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;Falco\351;Standard\RobBrezMat;;;;351 FS08;1;0;0;0;0;;;;;;;;;;;0;9354;2800;2070;18;1;15;;;;;;
FA_352FS08_18;;Iveral Latte top mat 352 FS08 18 mm;;352 FS08 18;;18;0;0;4026531840;4026531840;1;;;;;M2;M2;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;Falco\352;Standard\RobBrezMat;;;;352 FS08;1;0;0;0;0;;;;;;;;;;;0;9355;2800;2070;18;1;15;;;;;;
FA_352FS15_18;;Iveral Latte office 352 FS15 18 mm;;352 FS15 18;;18;0;0;4026531840;4026531840;1;;;;;M2;M2;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;Falco\352;Standard\RobBrezMat;;;;352 FS15;1;0;0;0;0;;;;;;;;;;;0;9356;2800;2070;18;1;15;;;;;;
FA_353FS08_18;;Iveral Kobalt siva top mat 353 FS08 18 mm;;353 FS08 18;;18;0;0;4026531840;4026531840;1;;;;;M2;M2;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;Falco\353;Standard\RobBrezMat;;;;353 FS08;1;0;0;0;0;;;;;;;;;;;0;9357;2800;2070;18;1;15;;;;;;
FA_353FS15_18;;Iveral Kobalt siva office 353 FS15 18 mm;;353 FS15 18;;18;0;0;4026531840;4026531840;1;;;;;M2;M2;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;Falco\353;Standard\RobBrezMat;;;;353 FS15;1;0;0;0;0;;;;;;;;;;;0;9358;2800;2070;18;1;15;;;;;;
FA_380FS28_18;;Iveral Light element 380 FS28 18 mm;;380 FS28 18;;18;0;0;4026531840;4026531840;1;;;;;M2;M2;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;Falco\380;Standard\RobBrezMat;;;;380 FS28;1;0;0;0;0;;;;;;;;;;;0;9359;2800;2070;18;1;15;;;;;;
FA_381FS28_18;;Iveral Grey element 381 FS28 18 mm;;381 FS28 18;;18;0;0;4026531840;4026531840;1;;;;;M2;M2;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;Falco\381;Standard\RobBrezMat;;;;381 FS28;1;0;0;0;0;;;;;;;;;;;0;9360;2800;2070;18;1;15;;;;;;
FA_382FS28_18;;Iveral Nebula 382 FS28 18 mm;;382 FS28 18;;18;0;0;4026531840;4026531840;1;;;;;M2;M2;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;Falco\382;Standard\RobBrezMat;;;;382 FS28;1;0;0;0;0;;;;;;;;;;;0;9361;2800;2070;18;1;15;;;;;;
FA_383FS28_18;;Iveral Light allegro 383 FS28 18 mm;;383 FS28 18;;18;0;0;4026531840;4026531840;1;;;;;M2;M2;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;Falco\383;Standard\RobBrezMat;;;;383 FS28;1;0;0;0;0;;;;;;;;;;;0;9362;2800;2070;18;1;15;;;;;;
FA_384FS2_18;;Iveral Grey allegro 384 FS2 18 mm;;384 FS2 18;;18;0;0;4026531840;4026531840;1;;;;;M2;M2;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;Falco\384;Standard\RobBrezMat;;;;384 FS2;1;0;0;0;0;;;;;;;;;;;0;9363;2800;2070;18;1;15;;;;;;
FA_385FS28_18;;Iveral Light cosmos 385 FS28 18 mm;;385 FS28 18;;18;0;0;4026531840;4026531840;1;;;;;M2;M2;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;Falco\385;Standard\RobBrezMat;;;;385 FS28;1;0;0;0;0;;;;;;;;;;;0;9364;2800;2070;18;1;15;;;;;;
FA_386FS28_18;;Iveral Grey cosmos 386 FS28 18 mm;;386 FS28 18;;18;0;0;4026531840;4026531840;1;;;;;M2;M2;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;Falco\386;Standard\RobBrezMat;;;;386 FS28;1;0;0;0;0;;;;;;;;;;;0;9365;2800;2070;18;1;15;;;;;;
FA_387FS28_18;;Iveral Pixel 387 FS28 18 mm;;387 FS28 18;;18;0;0;4026531840;4026531840;1;;;;;M2;M2;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;Falco\387;Standard\RobBrezMat;;;;387 FS28;1;0;0;0;0;;;;;;;;;;;0;9366;2800;2070;18;1;15;;;;;;
FA_401FS24_18;;Iveral Bukva tamna 401 FS24 18 mm;;401 FS24 18;;18;0;0;4026531840;4026531840;1;;;;;M2;M2;0;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;Falco\401;Standard\RobBrezMat;;;;401 FS24;1;0;0;0;0;;;;;;;;;;;0;9367;2800;2070;18;1;15;;;;;;
